Shear-Relative Angle,Low-Level Mean Flow-Relative Angle,Updraft Depth,Updraft Bottom Altitude,Updraft Top Altitude,Upraft Vertical Velocity,Circulation Classification,Updraft Radius,Updraft Normalized Radius
241.2444,337.9195,2,4.5,6.5,1.015833,2,132.5784,3.013145
48.35279,145.0279,3,5.5,8.5,1.009706,2,122.308,2.779727
206.2364,302.9115,4,5.5,9.5,1.171429,4,70.07516,1.592617
287.002,23.67709,3,5.5,8.5,1.092069,4,112.9987,2.568152
43.32043,139.9955,2.5,6,8.5,1.051875,2,117.2901,2.665685
250.4407,347.1158,2,6,8,1.086207,4,50.16605,1.140138
248.1853,344.8604,4.5,6,10.5,1.069394,1,73.36004,1.667274
300.8159,37.491,1.5,6,7.5,1.056,2,112.5407,2.557743
323.7858,60.46091,1.5,6,7.5,1.1225,2,156.8176,3.564037
211.459,308.1341,3.5,6.5,10,1.074583,2,104.6501,2.378411
298.0096,34.68472,2,6.5,8.5,1.153333,2,118.6361,2.696275
235.9417,332.6169,2,7.5,9.5,1.022222,1,109.712,2.493454
201.73,298.4051,2,8,10,1.121,2,91.90997,2.088863
293.1164,29.79147,2,7,9,1.174091,1,144.3252,3.280119
206.719,303.3941,2,8.5,10.5,1.101875,2,98.0429,2.228248
259.4725,356.1476,1.5,8.5,10,1.223684,1,44.01288,1.000293
222.861,319.5361,6.5,7,13.5,1.22758,2,81.97886,1.863156
207.3103,303.9854,1.5,9,10.5,1.031667,2,50.00084,1.136383
223.0024,319.6776,1.5,10,11.5,1.101818,2,121.6031,2.763706
231.7442,328.4193,4,11.5,15.5,1.219296,2,103.0681,2.342457
48.44456,145.1197,2,12,14,1.205556,2,72.164,1.640091
64.12561,160.8007,3,13,16,1.215345,2,98.9555,2.248989
228.1777,324.8528,3.5,13,16.5,1.224607,2,75.618,1.718591
129.4367,223.9857,6,0.5,6.5,1.325935,1,166.1125,3.775285
0.4673843,95.01636,16.5,0.5,17,2.213203,4,55.64666,1.264697
197.6253,292.1743,3.5,0.5,4,1.0786,2,72.45907,1.646797
124.2342,218.7831,3,1,4,1.564681,2,154.1561,3.503547
179.7353,274.2843,2,1,3,1.118947,4,151.7956,3.4499
10.65109,105.2001,2,1,3,0.9931999,1,122.3819,2.781407
322.9127,57.46167,1.5,1,2.5,1.180769,3,64.79851,1.472693
177.2953,271.8443,6.5,1.5,8,1.620972,1,123.0818,2.797313
202.2126,296.7615,16.5,0,16.5,1.674462,2,52.64591,1.196498
0.754509,95.30347,7.5,1.5,9,1.335925,2,146.0905,3.320238
134.3907,228.9397,1.5,2,3.5,1.135,1,169.7645,3.858284
350.2214,84.77042,3.5,2,5.5,1.370702,2,127.4554,2.896715
351.7227,86.2717,6.5,2,8.5,1.103511,2,117.2163,2.664007
323.2504,57.79938,6,2,8,1.527218,4,61.26387,1.392361
13.12016,107.6691,4.5,2,6.5,1.159103,3,113.8723,2.588008
358.4523,93.00122,2,2.5,4.5,1.027895,2,106.9237,2.430083
355.6195,90.16849,2,2.5,4.5,1.022941,2,133.1004,3.025009
212.0278,306.5768,2.5,2.5,5,1.171642,2,131.8268,2.996064
19.73624,114.2852,2,3,5,1.18625,2,141.781,3.222295
195.8062,290.3552,1.5,3,4.5,1.075,4,76.23647,1.732647
106.8397,201.3887,2,3,5,1.166191,4,143.9371,3.271298
210.7213,305.2703,2,3.5,5.5,1.12375,2,150.875,3.428978
141.5854,236.1343,1.5,4,5.5,1.051667,1,150.8728,3.428926
139.8045,234.3535,1.5,4.5,6,0.998,1,181.852,4.133001
206.5305,301.0795,3.5,5.5,9,1.059677,2,107.8562,2.451278
152.1719,246.7209,3.5,6,9.5,1.237073,2,57.88581,1.315587
12.94779,107.4968,2.5,6.5,9,1.069672,1,77.17081,1.753882
239.9324,334.4814,3,7.5,10.5,1.16625,1,74.62077,1.695927
173.9198,268.4688,3,8,11,1.036,1,135.1384,3.071327
213.0878,307.6368,1.5,10,11.5,1.1025,2,32.31099,0.7343407
208.6913,303.2403,2,10.5,12.5,1.045833,2,100.9761,2.294912
202.2434,296.7924,1.5,11.5,13,1.103182,2,107.8707,2.451606
299.4826,34.03162,3,12,15,1.083158,1,27.60255,0.6273307
296.9251,31.47412,1.5,12.5,14,1.021667,1,37.41279,0.8502907
194.1021,288.6511,2,13,15,1.104545,2,87.90446,1.997829
7.468216,102.0172,1.5,13.5,15,1.135806,2,98.58317,2.240526
190.7652,285.3142,2,14,16,1.31125,2,56.31018,1.279777
5.930153,100.4791,2.5,13.5,16,1.088108,1,36.01479,0.818518
293.139,27.68799,2,1,3,1.0036,2,68.7585,1.562693
258.1223,352.6713,5.5,1,6.5,1.591584,2,79.08903,1.797478
286.4513,21.00027,6.5,1,7.5,1.044293,2,104.0649,2.365112
86.95374,181.5027,4.5,1.5,6,1.196316,1,120.6209,2.741385
245.5553,340.1043,4.5,1.5,6,1.313061,2,66.41731,1.509484
270.259,4.807953,2.5,1.5,4,1.018824,2,97.93022,2.225687
265.296,359.845,2.5,1.5,4,1.139767,2,118.1159,2.684452
99.73206,194.281,16.5,0.5,17,1.663265,NaN,45.00644,1.022874
299.7959,34.34485,3,2,5,1.216191,2,112.1801,2.549548
268.9758,3.52478,2.5,2,4.5,1.046818,2,130.5307,2.966608
88.0021,182.5511,2,2.5,4.5,1.018182,1,133.9988,3.045427
68.72454,163.2735,3.5,2.5,6,1.318222,2,29.33374,0.666676
301.6104,36.15933,3.5,2.5,6,1.133913,2,101.3971,2.304479
286.357,20.90594,9,2,11,1.259012,2,143.6959,3.265816
115.6132,210.1622,1.5,3.5,5,0.998,1,121.8293,2.768847
67.87064,162.4196,2,3.5,5.5,1.018077,2,57.52189,1.307316
315.4154,49.96436,2,3.5,5.5,1.15,1,63.53233,1.443917
269.5525,4.101501,6.5,2.5,9,1.391612,2,145.8492,3.314755
77.80244,172.3514,2,5,7,1.022778,2,72.57301,1.649387
302.3,36.84891,2,5,7,1.026,2,90.71855,2.061785
274.7192,9.268219,1.5,5,6.5,1.06,2,112.7395,2.562262
89.01267,183.5616,3,7,10,1.045173,1,98.21658,2.232195
82.38567,176.9346,1.5,7.5,9,1.04,3,86.08263,1.956424
316.0838,50.63278,2.5,10,12.5,1.227059,1,58.74382,1.335087
286.7958,21.34473,5,10,15,1.338606,3,100.6818,2.288223
308.3567,42.9057,2.5,11,13.5,1.137857,3,69.72911,1.584753
216.6678,311.2168,1.5,12,13.5,0.96,2,33.74586,0.7669515
101.7395,196.2885,3.5,12,15.5,1.154082,3,82.37705,1.872206
284.2041,18.75311,2,13.5,15.5,1.0425,2,93.38445,2.122374
111.7176,215.0988,13,0,13,1.310767,1,27.81796,0.695449
49.39061,152.7718,2.5,0,2.5,1.000476,1,56.0177,1.400442
96.07822,199.4594,2,0.5,2.5,0.9045454,1,90.68985,2.267246
105.0213,208.4025,11.5,0.5,12,0.9851213,1,59.05373,1.476343
50.67387,154.0551,8.5,0.5,9,1.044127,1,100.4822,2.512054
84.57629,187.9575,5,0.5,5.5,0.8856,1,57.78089,1.444522
35.46333,138.8445,9,0.5,9.5,1.1056,3,96.91012,2.422753
302.9226,46.30374,1.5,0.5,2,0.9087501,2,35.40813,0.8852032
160.2075,263.5887,10,0.5,10.5,1.337414,2,63.21053,1.580263
94.68179,198.063,1.5,1,2.5,0.87875,3,56.1752,1.40438
65.57302,168.9542,1.5,1,2.5,1.009048,3,58.9371,1.473427
22.8239,126.2051,6,1,7,1.200046,1,60.64326,1.516081
203.0858,306.467,6.5,1,7.5,2.062361,2,22.06823,0.5517058
205.8287,309.2099,10.5,0,10.5,1.163636,3,63.87502,1.596875
130.6363,234.0175,2.5,1.5,4,1.157879,1,114.2657,2.856642
65.05639,168.4376,6.5,1.5,8,1.481713,1,99.42493,2.485623
143.1618,246.543,3,1.5,4.5,0.9914754,2,76.89148,1.922287
102.3617,205.7429,3,2,5,1.188214,1,126.6923,3.167307
106.8873,210.2685,9.5,1.5,11,1.201266,1,109.2898,2.732246
46.56568,149.9469,2,2,4,1.074,1,119.8165,2.995413
99.50646,202.8876,4,2.5,6.5,1.022778,1,85.82606,2.145651
64.77966,168.1608,3.5,2.5,6,0.9393749,1,71.98009,1.799502
159.3575,262.7386,9.5,2.5,12,1.186079,4,73.15245,1.828811
34.54732,137.9285,3,2.5,5.5,1.331538,1,21.02063,0.5255157
339.7714,83.15256,1.5,2.5,4,1.22125,1,20.25874,0.5064685
132.6543,236.0355,4,3,7,1.1565,1,100.1018,2.502546
130.5956,233.9767,7.5,3,10.5,0.929633,4,68.09738,1.702435
50.85218,154.2334,8.5,2.5,11,1.039575,1,87.91541,2.197885
34.28234,137.6635,1.5,3,4.5,0.8614286,1,110.6387,2.765968
20.13771,123.5189,9,3,12,0.9656604,3,45.87092,1.146773
10.89035,114.2715,2.5,3,5.5,1.178667,1,21.40601,0.5351503
356.9188,100.3,1.5,3.5,5,0.9475,1,79.12016,1.978004
41.38517,144.7664,2,4,6,0.909375,1,44.28286,1.107072
343.0598,86.44104,4.5,4,8.5,0.9699999,1,55.61869,1.390467
54.63676,158.0179,2,4.5,6.5,0.9859999,1,114.7693,2.869233
16.13702,119.5182,3,4.5,7.5,1.074286,3,74.10804,1.852701
355.4586,98.83972,11.5,4.5,16,1.307513,1,40.39102,1.009775
178.0985,281.4797,3.5,5,8.5,0.9320754,2,47.75611,1.193903
124.6811,228.0623,4.5,6,10.5,0.8977274,1,116.6627,2.916568
147.3711,250.7523,4,6,10,0.9729167,4,76.32117,1.908029
85.26994,188.6511,1.5,6.5,8,1.018571,1,111.8642,2.796604
10.25698,113.6382,5.5,6.5,12,1.513673,3,19.99412,0.499853
9.052711,112.4339,2,6.5,8.5,1.06,1,86.20905,2.155226
312.127,55.50821,2.5,6.5,9,1.0355,1,64.87972,1.621993
80.58596,183.9671,2.5,7,9.5,0.9290909,1,103.3706,2.584266
71.35807,174.7393,1.5,7,8.5,0.97,1,94.16105,2.354026
105.2647,208.6459,2,7,9,0.8528571,1,49.39225,1.234806
17.05689,120.4381,4,7,11,0.8894117,3,58.49555,1.462389
34.06902,137.4502,5,7.5,12.5,0.9265957,2,58.46916,1.461729
36.99751,140.3787,2,8,10,0.9014286,2,117.8454,2.946136
32.67686,136.058,1.5,8.5,10,0.9799999,2,48.8404,1.22101
17.6272,121.0084,1.5,8.5,10,1.034,2,89.17652,2.229413
185.6327,289.0139,4.5,8.5,13,1.065,4,31.59071,0.7897677
135.7845,239.1657,1.5,9,10.5,0.9228571,4,57.06689,1.426672
263.0117,6.392914,5,9,14,1.077324,1,26.82211,0.6705526
105.4777,208.8589,3.5,9.5,13,1.051343,2,18.69781,0.4674454
295.6888,39.07001,1.5,9.5,11,1.03,1,51.23318,1.280829
56.20936,159.5905,2.5,10,12.5,0.8344444,2,75.50993,1.887748
111.3396,214.7208,1.5,11,12.5,0.9225001,1,89.63303,2.240826
102.9452,206.3264,3,10.5,13.5,1.13197,2,87.31282,2.182821
6.735428,110.1166,2,11,13,1.112424,2,62.73526,1.568381
300.1937,43.57489,3.5,11.5,15,1.092857,3,36.91541,0.9228851
20.87897,107.3502,12.5,0.5,13,1.048432,2,133.5005,3.337512
95.01691,181.4881,5.5,1,6.5,1.100903,1,142.738,3.56845
86.72672,173.1979,3.5,1,4.5,0.9488889,1,130.6225,3.265563
65.72782,152.199,4.5,1,5.5,0.9893023,1,123.2666,3.081664
71.78103,158.2522,1.5,1,2.5,0.9858333,1,84.37406,2.109352
39.9526,126.4238,5,1,6,1.535646,3,122.051,3.051275
46.72685,133.1981,13,1,14,1.280678,2,37.50301,0.9375753
194.3803,280.8515,5,1,6,1.062857,4,47.37554,1.184389
65.22288,151.6941,7,1,8,1.175982,1,116.1343,2.903357
105.2086,191.6798,1.5,1.5,3,0.956,1,148.6759,3.716897
88.36964,174.8408,4,1.5,5.5,1.017895,1,143.7372,3.593431
107.0158,193.487,9,1.5,10.5,1.076226,1,141.8665,3.546663
80.36291,166.8341,4.5,1.5,6,0.9893749,1,115.0154,2.875386
108.6331,195.1043,2.5,1.5,4,0.8747369,4,101.5717,2.539293
28.93024,115.4014,3,1.5,4.5,1.003889,2,127.2027,3.180068
5.181999,91.6532,6.5,1.5,8,1.156773,2,104.9484,2.623711
287.6255,14.09671,2,1.5,3.5,0.9691667,1,95.52405,2.388101
293.6813,20.15247,1.5,1.5,3,0.8988236,1,112.1091,2.802727
268.88,355.3512,5,1.5,6.5,1.181511,4,114.5651,2.864127
111.9001,198.3713,7,2,9,0.8965908,2,64.90999,1.62275
79.8142,166.2854,5.5,2,7.5,1.131976,1,75.03458,1.875864
64.28834,150.7595,1.5,2,3.5,1.197,1,72.65314,1.816329
168.6954,255.1666,5,2,7,0.9805,1,33.41087,0.8352718
314.6039,41.0751,2,2,4,0.91625,2,21.22556,0.5306389
293.9236,20.39478,5.5,2,7.5,0.9758443,1,101.3944,2.534861
35.34738,121.8186,4,2.5,6.5,1.209615,2,143.1932,3.579829
15.24812,101.7193,6,2,8,1.081624,2,146.5687,3.664218
110.1508,196.622,6.5,3,9.5,1.340407,2,85.81406,2.145351
35.02399,121.4952,1.5,3,4.5,0.952,2,135.1158,3.377896
7.032692,93.50391,2,3,5,0.94125,2,142.4503,3.561258
233.18,319.6512,2,3,5,0.8533334,2,59.52442,1.48811
73.5349,160.0061,1.5,3.5,5,0.8690909,1,82.08386,2.052097
120.9782,207.4494,1.5,4.5,6,0.914,1,129.6081,3.240202
125.8928,212.364,2,4.5,6.5,0.9509092,2,70.13856,1.753464
79.29102,165.7622,2,4.5,6.5,0.9033334,2,44.69891,1.117473
253.2385,339.7097,7,5.5,12.5,0.9854198,1,65.13848,1.628462
111.8045,198.2757,2.5,6,8.5,0.8866665,1,138.7422,3.468555
97.24252,183.7137,3,6,9,0.9187999,1,133.9189,3.347974
101.0624,187.5336,3.5,6.5,10,0.9209677,1,141.2197,3.530493
30.99096,117.4622,1.5,6.5,8,0.882,4,131.4675,3.286687
11.48701,97.95819,5,6.5,11.5,0.9397367,2,123.0722,3.076806
238.2889,324.7601,5,6.5,11.5,0.8979069,1,62.27969,1.556992
45.11017,131.5814,2,7.5,9.5,0.95625,1,127.3608,3.18402
104.046,190.5172,1.5,9,10.5,0.89,1,138.9642,3.474106
122.2766,208.7478,3,9,12,0.9100001,1,81.87745,2.046936
17.79602,104.2672,2.5,9,11.5,1.095385,2,145.2552,3.63138
351.9652,78.43637,15.5,0.5,16,1.297619,4,43.2037,1.080093
22.04505,108.5162,2,1,3,1.07386,3,16.38138,0.4095345
0.7009354,87.17212,2,1,3,0.9260607,2,98.08917,2.452229
67.50198,153.9732,2,2.5,4.5,0.88,1,24.98973,0.6247433
207.1077,293.5789,3,2.5,5.5,0.8687098,2,42.14972,1.053743
70.42136,156.8926,3,3,6,0.9874285,1,41.83082,1.04577
250.5282,336.9994,4,3,7,0.9342222,2,27.52496,0.6881239
233.6583,320.1295,1.5,3,4.5,0.8677778,1,55.68792,1.392198
230.4615,316.9327,3.5,4.5,8,0.9577777,1,29.75032,0.7437579
262.4797,348.9509,3,6,9,0.9247619,1,39.61139,0.9902846
39.95322,126.4244,2,7.5,9.5,0.9100001,1,57.79297,1.444824
311.6271,38.09827,2,9.5,11.5,0.9184615,2,49.9514,1.248785
30.83551,117.3067,3,8,11,0.8872002,3,62.35692,1.558923
13.81166,100.2829,2,10.5,12.5,0.9605714,2,65.97165,1.649291
10.29702,96.76822,1.5,11,12.5,0.959,2,71.77765,1.794441
199.759,286.2302,1.5,12.5,14,1.54,2,46.59835,1.164959
327.5169,208.5307,4,0.5,4.5,1.126304,1,50.97418,0.404557
47.23552,288.2493,12.5,0.5,13,1.504512,2,79.69247,0.6324799
51.40691,292.4207,1.5,0.5,2,0.9875,1,100.0867,0.7943391
41.20955,282.2234,1.5,1,2.5,1.117143,4,96.59137,0.7665982
75.02711,316.0409,4,1,5,1.208068,1,154.6839,1.22765
304.2457,185.2595,4.5,1.5,6,1.192955,1,32.75238,0.2599395
41.02592,282.0397,3.5,1.5,5,1.08087,1,127.5425,1.012242
55.13673,296.1505,4,1.5,5.5,1.425179,2,91.18813,0.7237153
63.25978,304.2736,4,1.5,5.5,1.114107,2,71.82213,0.5700169
58.62733,299.6411,1.5,1.5,3,1.025,1,113.7851,0.9030565
65.27422,306.288,7.5,0.5,8,1.284125,3,126.5202,1.004129
88.8727,329.8865,5.5,1.5,7,1.087884,2,99.43425,0.7891607
68.91557,309.9294,2,2,4,1.081765,1,138.1686,1.096576
101.0455,342.0593,4,2,6,1.188205,3,140.8963,1.118225
320.6436,201.6573,11.5,2,13.5,1.317395,3,100.4697,0.7973789
339.4748,220.4886,3,2.5,5.5,1.16275,2,51.93116,0.412152
70.69521,311.709,2,2.5,4.5,1.101428,2,87.41794,0.6937932
8.569122,249.5829,4.5,3,7.5,1.28934,2,100.7349,0.7994837
22.40569,263.4195,3.5,3,6.5,1.224054,2,84.7316,0.672473
40.33238,281.3462,2.5,3,5.5,1.051795,1,104.7171,0.8310882
46.99409,288.0079,3,3,6,1.034,2,96.88485,0.7689274
56.39537,297.4092,2,3,5,1.039091,2,102.6991,0.8150719
81.52028,322.5341,2.5,3,5.5,1.042353,2,92.77177,0.7362839
96.80901,337.8228,3,3,6,1.109722,2,116.8708,0.9275459
271.4166,152.4304,2.5,3.5,6,0.9657143,1,63.35342,0.5028049
29.39943,270.4132,4,3.5,7.5,1.695652,1,126.0764,1.000607
73.84801,314.8618,4,3.5,7.5,1.264561,3,142.5761,1.131556
84.92256,325.9364,1.5,3.5,5,0.979,2,148.8195,1.181107
34.67159,275.6854,1.5,4,5.5,0.9583333,1,114.9065,0.9119565
51.20708,292.2209,5.5,4,9.5,1.033696,2,116.431,0.9240556
62.28038,303.2942,2.5,3,5.5,1.1925,2,97.54282,0.7741494
84.92702,325.9408,1.5,4,5.5,1.015,2,118.7266,0.9422745
279.0663,160.08,5.5,4.5,10,1.0604,1,76.78637,0.6094157
345.2715,226.2853,3,4.5,7.5,1.029091,2,84.96126,0.6742957
343.1446,224.1584,1.5,4.5,6,1.068462,2,66.66187,0.5290625
359.0165,240.0303,1.5,4.5,6,0.9973683,2,77.12348,0.6120911
60.02834,301.0421,4.5,4.5,9,1.0216,2,83.02559,0.6589332
80.07426,321.0881,6.5,4.5,11,1.066142,2,168.8259,1.339888
73.37535,314.3892,2.5,5,7.5,1.027143,2,92.36839,0.7330824
91.98451,332.9983,2,5.5,7.5,1.024375,2,107.7136,0.8548701
282.5416,163.5555,3,6,9,1.142,1,88.64121,0.7035017
17.44762,258.4614,2,6,8,1.257,2,92.61822,0.7350652
286.253,167.2668,3,6.5,9.5,1.136111,1,117.6795,0.9339646
322.3104,203.3242,3,6.5,9.5,1.14449,2,80.63963,0.639997
57.88695,298.9008,2,6.5,8.5,0.975,2,139.0881,1.103874
96.19499,337.2088,6.5,7,13.5,1.209231,2,122.8366,0.9748938
322.2148,203.2285,1.5,7.5,9,1.0375,2,134.2386,1.065386
273.7311,154.7449,2,7.5,9.5,1.131818,1,58.92846,0.4676862
87.03969,328.0535,2,7.5,9.5,1.025263,2,165.4958,1.313459
314.208,195.2218,1.5,8.5,10,0.96,2,117.3686,0.9314966
328.4691,209.4829,2.5,8.5,11,0.9846666,2,102.7398,0.8153955
16.69048,257.7043,1.5,8.5,10,1.0225,1,106.3427,0.84399
83.4622,324.476,3,6.5,9.5,1.212941,2,116.337,0.9233094
308.6124,189.6262,8.5,7,15.5,1.158562,2,136.4871,1.083231
67.80864,308.8224,3.5,10,13.5,1.17431,2,153.8316,1.220886
54.18675,295.2006,2,11,13,1.015455,2,129.2305,1.025639
89.6104,330.6242,3,11,14,1.120217,2,166.7565,1.323464
195.277,108.8775,2.5,0.5,3,1.246364,1,20.34364,0.1614574
179.6561,93.25662,1.5,0.5,2,1.2225,1,70.11634,0.5564789
199.4796,113.08,7.5,0.5,8,1.307824,1,36.65164,0.290886
44.45251,318.053,2.5,0.5,3,1.125454,2,28.69741,0.2277572
39.2666,312.8671,8,0.5,8.5,1.304686,2,48.57495,0.3855155
169.5463,83.14682,5,0.5,5.5,1.037108,1,44.0688,0.3497524
80.18784,353.7883,4,0.5,4.5,1.104528,3,65.00523,0.5159145
10.68015,284.2806,4.5,1,5.5,1.287375,2,41.83578,0.33203
166.8791,80.47961,4,0.5,4.5,1.219,3,60.02661,0.4764017
146.9338,60.53424,4.5,1,5.5,1.136667,4,21.71509,0.172342
64.13553,337.736,6.5,1,7.5,1.083625,3,68.93386,0.5470941
124.2311,37.8316,7,1,8,1.431407,1,79.26472,0.6290851
149.1968,62.79733,2.5,1.5,4,0.97875,2,35.95555,0.2853615
340.7546,254.3551,4,2,6,1.482063,2,28.28144,0.2244559
66.24536,339.8459,2,0.5,2.5,1.141429,2,28.15222,0.2234303
105.7747,19.37521,3.5,2,5.5,1.030208,2,26.27116,0.2085013
34.21152,307.812,4,2.5,6.5,1.347664,NaN,10.72377,0.08510929
20.04904,293.6495,2,2.5,4.5,1.174286,2,46.461,0.3687381
150.2438,63.84424,2,2.5,4.5,1.081667,2,45.98755,0.3649806
126.1432,39.74374,2.5,2.5,5,1.05375,2,35.51362,0.2818542
69.0191,342.6196,2,2.5,4.5,1.114286,3,36.95571,0.2932993
136.3118,49.91229,1.5,2.5,4,1.081875,2,51.74292,0.4106581
31.25583,304.8563,2.5,3,5.5,1.105,2,36.1492,0.2868984
110.7123,24.31277,4,3,7,1.012917,2,46.16565,0.366394
125.389,38.9895,3,2.5,5.5,1.141053,2,52.31249,0.4151785
101.7761,15.37659,11,3,14,1.321164,4,61.98488,0.4919435
291.8621,205.4626,4,3.5,7.5,1.1164,2,29.68487,0.2355942
81.97284,355.5733,2,3.5,5.5,1.1,2,46.59779,0.3698238
41.76596,315.3665,1.5,4,5.5,0.9533334,2,26.43782,0.209824
160.2359,73.83636,2.5,4,6.5,1.158235,1,51.79945,0.4111067
73.02921,346.6297,1.5,4,5.5,1.1,2,29.44292,0.233674
74.44009,348.0406,7,2.5,9.5,1.106892,2,76.28703,0.6054527
228.9334,142.5339,2.5,5,7.5,1.531035,1,44.96906,0.3568973
150.0719,63.67236,2,5.5,7.5,1.03875,1,32.22129,0.2557245
130.8041,44.40463,3,5.5,8.5,1.086452,4,58.71056,0.4659568
118.249,31.84949,3.5,7,10.5,1.117115,4,51.07004,0.4053178
63.6221,337.2226,2,8.5,10.5,0.9971429,2,88.0748,0.6990063
130.235,43.83551,2,10.5,12.5,1.048,1,63.50603,0.5040161
96.85367,10.45416,2,11.5,13.5,1.064667,1,44.41453,0.3524963
117.1185,30.71902,1.5,13.5,15,1.02,1,54.06962,0.429124
349.4133,219.7041,17,0.5,17.5,2.124911,2,77.34392,1.333516
79.63901,309.9298,4,1,5,1.454151,1,75.36983,1.29948
125.2407,355.5315,8,1,9,1.4268,4,136.5994,2.355163
1.100204,231.391,3.5,1.5,5,1.657917,2,45.2412,0.7800208
285.9683,156.2591,4.5,1.5,6,1.700816,1,29.22965,0.5039595
63.67722,293.968,2.5,1.5,4,1.48625,1,65.39286,1.127463
104.0625,334.3533,2,1.5,3.5,1.385882,1,89.02933,1.534988
132.9847,3.275482,2.5,1.5,4,1.25125,2,149.9475,2.585302
44.91403,275.2048,6.5,1.5,8,1.581504,3,56.68964,0.9774075
349.205,219.4958,1.5,2.5,4,1.4375,1,78.73188,1.357446
30.96593,261.2567,3.5,2.5,6,1.394615,3,71.44202,1.231759
22.77242,253.0632,2,3.5,5.5,1.209333,2,62.39219,1.075727
134.0773,4.368134,7,4,11,1.577244,1,158.7458,2.736997
148.6997,18.99048,1.5,4,5.5,1.244,4,151.1399,2.605861
356.6765,226.9673,3.5,4.5,8,1.2375,3,122.7441,2.116277
93.22791,323.5187,1.5,4.5,6,1.5675,3,81.99347,1.413681
112.4055,342.6964,2,4.5,6.5,1.242,2,107.4802,1.853107
94.75269,325.0435,2.5,5.5,8,1.365294,2,65.38728,1.127367
20.1423,250.4331,2,6,8,1.26,2,53.74588,0.926653
50.45894,280.7498,1.5,6,7.5,1.388,2,62.73753,1.081681
119.9056,350.1964,6,6,12,1.428588,4,122.3536,2.109545
124.6535,354.9443,3,6,9,1.41,1,123.6622,2.132106
313.5749,183.8657,10.5,4.5,15,1.7582,1,27.20686,0.4690838
1.683868,231.9747,2.5,6,8.5,1.15375,2,136.5755,2.354751
26.88525,257.1761,2.5,8,10.5,1.395882,2,54.12038,0.93311
358.9314,229.2222,4,8.5,12.5,1.46443,2,142.0772,2.449606
75.58862,305.8794,3,8.5,11.5,1.202941,2,62.45216,1.076761
134.33,4.620789,3.5,8.5,12,1.32383,1,141.7307,2.443632
66.97028,297.2611,2,10,12,1.2875,2,54.2489,0.9353258
81.48657,311.7774,1.5,10,11.5,1.2475,2,55.67275,0.959875
4.501465,234.7923,2,10.5,12.5,1.446667,2,123.0126,2.120907
130.8143,1.105133,2,12.5,14.5,1.237895,1,103.3918,1.782617
2.434845,232.7256,2,13.5,15.5,1.310476,1,51.75073,0.8922539
79.69113,294.6947,3.5,0.5,4,1.570345,4,49.05922,0.8458486
261.696,116.6996,3.5,0.5,4,1.370357,1,77.62411,1.338347
263.7534,118.7569,7.5,0.5,8,1.365287,1,149.0163,2.569247
261.9643,116.9678,10.5,0.5,11,1.568205,1,91.29296,1.574017
276.7479,131.7514,5.5,1.5,7,1.844783,1,97.63758,1.683407
73.25296,288.2565,2.5,1.5,4,1.188889,1,93.85992,1.618275
95.33942,310.343,2.5,1.5,4,1.305625,1,52.77914,0.9099851
285.5331,140.5367,2.5,2,4.5,1.41875,1,105.6056,1.820787
85.64468,300.6482,15,2,17,1.551692,2,82.59219,1.424003
254.6355,109.6391,5,1.5,6.5,1.464659,1,121.7485,2.099111
308.0535,163.057,7.5,2.5,10,1.722126,1,48.58121,0.8376071
62.45505,277.4586,14.5,2.5,17,2.725037,2,74.30842,1.28118
340.0411,195.0447,1.5,3,4.5,1.205,1,116.9273,2.015988
355.5057,210.5092,2.5,3.5,6,1.722308,2,23.05042,0.3974211
263.0254,118.0289,2.5,3.5,6,1.46,1,116.7934,2.013679
258.8127,113.8163,4,2,6,1.332708,1,136.1161,2.346829
254.8146,109.8181,2.5,3.5,6,1.394615,3,144.3666,2.489079
242.0484,97.052,2,3.5,5.5,1.231429,1,61.9915,1.068819
98.57565,313.5792,8,3,11,1.399167,3,116.7872,2.013572
103.5196,318.5232,8.5,3.5,12,1.350163,3,98.51718,1.698572
242.5078,97.51129,2,3.5,5.5,1.452,3,104.5286,1.802218
305.1527,160.1562,2,4,6,1.213,1,121.3516,2.092269
337.2841,192.2876,5.5,5,10.5,1.551277,3,112.2663,1.935625
326.6101,181.6137,6,5,11,1.358772,1,99.21519,1.710607
288.1322,143.1357,3,5,8,1.416667,1,77.50791,1.336343
288.0081,143.0116,1.5,5.5,7,1.176,1,50.83484,0.8764627
261.4717,116.4752,2,6,8,1.251052,1,59.93842,1.033421
90.48743,305.491,1.5,6,7.5,1.147143,2,68.62943,1.183266
287.4817,142.4852,2,7,9,1.242143,1,85.08392,1.466964
89.05179,304.0553,6.5,7,13.5,1.345402,2,109.7615,1.892439
311.0696,166.0732,1.5,7.5,9,1.166,1,107.3694,1.851197
299.8824,154.886,2,7.5,9.5,1.16,1,96.30176,1.660375
308.2091,163.2126,4,8,12,1.34125,3,129.7417,2.236926
264.8988,119.9023,7,7,14,1.426641,1,72.98686,1.258394
302.0989,157.1024,1.5,8.5,10,1.298,1,118.6594,2.045851
282.6548,137.6584,4,8.5,12.5,1.35125,1,85.58281,1.475566
79.09357,294.0971,8,8.5,16.5,1.389965,2,119.104,2.053518
67.47,282.4735,6.5,9,15.5,1.2645,2,103.4567,1.783736
274.3095,129.3131,2.5,9,11.5,1.2965,1,93.16668,1.606322
